"Administrative","Informational","ProductRelated","BounceRates","ExitRates","Month","VisitorType","Weekend","Revenue"
0,0,10,0,0.02,"Nov","New_Visitor",TRUE,FALSE
1,0,8,0,0.007407407,"Sep","New_Visitor",FALSE,FALSE
0,0,3,0.066666667,0.044444444,"Aug","Returning_Visitor",FALSE,FALSE
2,0,6,0.04,0.06,"Nov","Returning_Visitor",FALSE,FALSE
1,0,1,0,0.066666667,"Sep","New_Visitor",FALSE,TRUE
1,0,73,0,0.003703704,"Sep","Returning_Visitor",FALSE,FALSE
0,0,4,0.05,0.1,"Sep","Returning_Visitor",FALSE,FALSE
2,0,106,0.019711538,0.03900641,"Aug","Returning_Visitor",FALSE,FALSE
1,1,45,0,0.022732152,"Aug","Returning_Visitor",FALSE,TRUE
1,6,140,0.005479452,0.024292237,"Jul","Returning_Visitor",FALSE,FALSE
1,0,20,0,0.004545455,"Jul","Returning_Visitor",FALSE,TRUE
1,0,41,0,0.014444444,"June","Returning_Visitor",FALSE,FALSE
0,0,21,0.052380952,0.101587302,"Sep","Returning_Visitor",FALSE,FALSE
0,0,8,0.025,0.03,"Sep","Returning_Visitor",FALSE,FALSE
0,0,4,0.0625,0.11875,"Aug","Returning_Visitor",TRUE,FALSE
0,0,9,0.044444444,0.096296296,"June","Returning_Visitor",FALSE,FALSE
2,0,13,0.042105263,0.064912281,"Sep","Returning_Visitor",TRUE,TRUE
1,0,5,0.066666667,0.066666667,"Oct","Returning_Visitor",FALSE,TRUE
0,0,1,0.2,0.2,"June","Returning_Visitor",FALSE,FALSE
0,0,63,0.003278689,0.020243418,"Aug","Returning_Visitor",FALSE,FALSE
7,0,145,0.002666667,0.008978355,"Aug","Returning_Visitor",FALSE,TRUE
24,6,189,0.018642295,0.043830926,"June","Returning_Visitor",FALSE,FALSE
3,0,7,0,0.02,"June","New_Visitor",TRUE,FALSE
2,1,35,0,0.010526316,"Oct","Returning_Visitor",FALSE,FALSE
6,1,120,0.002755906,0.014537746,"Aug","Returning_Visitor",FALSE,FALSE
0,0,2,0.2,0.2,"June","Returning_Visitor",FALSE,FALSE
1,0,21,0.005,0.010555556,"Oct","Returning_Visitor",TRUE,TRUE
4,0,13,0,0.026666667,"June","Returning_Visitor",FALSE,FALSE
12,0,13,0,0.010526316,"Aug","New_Visitor",TRUE,FALSE
0,0,8,0.01,0.04,"Sep","Returning_Visitor",TRUE,FALSE
2,3,10,0,0.035714286,"June","Returning_Visitor",FALSE,FALSE
2,0,7,0.044444444,0.055555556,"Oct","Returning_Visitor",FALSE,FALSE
9,0,38,0.021212121,0.044507576,"Nov","Returning_Visitor",FALSE,FALSE
2,0,19,0,0.019047619,"Jul","New_Visitor",FALSE,FALSE
2,0,8,0,0.02,"Oct","New_Visitor",FALSE,FALSE
0,0,2,0,0.1,"Aug","Returning_Visitor",FALSE,FALSE
0,0,10,0.08,0.1,"Aug","Returning_Visitor",FALSE,FALSE
2,3,10,0,0.052857143,"Sep","Returning_Visitor",FALSE,FALSE
3,0,9,0.036363636,0.081818182,"Jul","Returning_Visitor",TRUE,FALSE
0,0,15,0,0.04,"Sep","Returning_Visitor",FALSE,FALSE
5,0,3,0,0.033333333,"Nov","New_Visitor",FALSE,FALSE
4,4,94,0.022541254,0.03820917,"Jul","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Jul","Returning_Visitor",FALSE,FALSE
0,0,24,0.061111111,0.083333333,"Oct","Returning_Visitor",TRUE,TRUE
2,0,17,0.026315789,0.023684211,"Jul","Returning_Visitor",FALSE,FALSE
0,0,37,0.009459459,0.03816999,"Sep","Returning_Visitor",FALSE,FALSE
1,0,0,0,0.022222222,"Aug","Returning_Visitor",TRUE,TRUE
0,0,58,0.010344828,0.021551724,"Jul","Returning_Visitor",FALSE,TRUE
0,0,20,0.01,0.031666667,"Jul","Returning_Visitor",FALSE,FALSE
0,0,13,0,0.034285714,"Nov","Returning_Visitor",TRUE,TRUE
0,0,3,0,0.05,"Oct","New_Visitor",FALSE,TRUE
3,0,9,0,0.006060606,"Jul","New_Visitor",FALSE,FALSE
0,0,24,0,0.025,"Jul","Returning_Visitor",FALSE,FALSE
6,0,41,0.005681818,0.012878788,"Aug","Returning_Visitor",TRUE,FALSE
8,0,17,0,0.010526316,"June","New_Visitor",TRUE,FALSE
4,0,11,0,0.013333333,"Oct","Returning_Visitor",TRUE,FALSE
2,0,46,0.013043478,0.023913043,"Aug","Returning_Visitor",FALSE,FALSE
6,0,8,0.017857143,0.068923933,"June","Returning_Visitor",FALSE,FALSE
5,0,25,0.007692308,0.034615385,"Oct","Returning_Visitor",TRUE,FALSE
4,0,15,0.010526316,0.021052632,"Oct","Returning_Visitor",TRUE,TRUE
0,0,13,0,0,"Sep","Returning_Visitor",FALSE,FALSE
8,1,131,0.008889185,0.030612404,"Aug","Returning_Visitor",FALSE,FALSE
1,0,111,0.003477744,0.015856149,"Jul","Returning_Visitor",TRUE,FALSE
4,0,193,0.013471503,0.029620035,"Jul","Returning_Visitor",FALSE,FALSE
3,0,11,0,0.016666667,"Nov","New_Visitor",TRUE,FALSE
0,0,57,0.035087719,0.061650605,"June","Returning_Visitor",FALSE,FALSE
3,0,32,0.021621622,0.046846847,"Sep","Returning_Visitor",FALSE,FALSE
8,0,35,0.01025641,0.012576313,"Jul","New_Visitor",TRUE,FALSE
4,0,33,0,0.005022447,"Nov","Returning_Visitor",FALSE,TRUE
5,0,33,0.005555556,0.008333333,"Jul","New_Visitor",TRUE,FALSE
3,0,25,0.007692308,0.023076923,"Oct","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Aug","Returning_Visitor",FALSE,FALSE
2,0,70,0,0.001408451,"Nov","New_Visitor",TRUE,FALSE
3,0,13,0,0.029166667,"June","Returning_Visitor",FALSE,FALSE
3,1,25,0.036206897,0.067624521,"Jul","Returning_Visitor",TRUE,TRUE
1,0,27,0.003703704,0.018518519,"Aug","Returning_Visitor",FALSE,TRUE
4,0,12,0,0.001666667,"Oct","Returning_Visitor",FALSE,FALSE
0,0,9,0.044444444,0.103703704,"Oct","Returning_Visitor",TRUE,FALSE
3,0,9,0.066666667,0.111111111,"Sep","Returning_Visitor",FALSE,FALSE
2,0,5,0,0.042857143,"June","Returning_Visitor",FALSE,FALSE
2,0,14,0,0.009183673,"Nov","Returning_Visitor",FALSE,TRUE
0,0,5,0.2,0.2,"Jul","Returning_Visitor",TRUE,FALSE
5,1,101,0.045307443,0.06290128,"Jul","Returning_Visitor",FALSE,FALSE
2,1,18,0,0.00952381,"Aug","New_Visitor",FALSE,TRUE
0,0,32,0,0.011458333,"Oct","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.04,"Jul","Returning_Visitor",FALSE,FALSE
1,0,1,0,0.1,"Aug","Returning_Visitor",FALSE,FALSE
0,0,45,0.004545455,0.015909091,"Nov","Returning_Visitor",FALSE,FALSE
0,0,41,0.034492302,0.05715957,"June","Returning_Visitor",FALSE,FALSE
7,0,30,0,0.018285714,"Sep","Returning_Visitor",FALSE,FALSE
0,1,7,0.025,0.075,"June","Returning_Visitor",FALSE,FALSE
5,5,95,0.019666667,0.036723457,"Aug","Returning_Visitor",FALSE,FALSE
3,0,39,0,0.000696864,"Nov","New_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Jul","Returning_Visitor",FALSE,FALSE
1,0,6,0,0.014285714,"Oct","New_Visitor",FALSE,FALSE
0,0,23,0.004347826,0.016521739,"Jul","Returning_Visitor",FALSE,FALSE
0,0,31,0.006451613,0.033870968,"June","Returning_Visitor",FALSE,FALSE
4,0,10,0,0,"Nov","New_Visitor",TRUE,FALSE
5,0,94,0.00212766,0.020921986,"Oct","Returning_Visitor",TRUE,FALSE
0,2,39,0.01,0.02,"Sep","Returning_Visitor",FALSE,FALSE
1,0,12,0.06,0.09,"June","Returning_Visitor",FALSE,FALSE
0,0,28,0.007142857,0.013571429,"Jul","Returning_Visitor",TRUE,TRUE
2,2,13,0.0125,0.019886364,"Aug","Returning_Visitor",FALSE,FALSE
0,4,222,0.053355457,0.066158871,"June","Other",FALSE,FALSE
0,0,9,0,0.044444444,"Sep","New_Visitor",TRUE,FALSE
1,0,6,0,0.057142857,"Oct","Returning_Visitor",FALSE,FALSE
1,0,39,0.015789474,0.026754386,"Jul","Returning_Visitor",FALSE,FALSE
4,0,12,0,0.038571429,"June","Returning_Visitor",TRUE,TRUE
6,6,8,0.025,0.042222222,"Aug","Returning_Visitor",TRUE,FALSE
1,0,18,0.011111111,0.018888889,"Oct","Returning_Visitor",FALSE,FALSE
2,0,6,0,0.025,"Sep","New_Visitor",FALSE,FALSE
2,0,16,0,0.029411765,"Jul","Returning_Visitor",FALSE,FALSE
1,0,94,0.013731061,0.038809156,"Jul","Returning_Visitor",FALSE,FALSE
9,3,33,0.004878049,0.013617886,"Sep","Returning_Visitor",FALSE,FALSE
9,3,64,0,0.020187793,"Oct","Returning_Visitor",FALSE,TRUE
0,0,8,0.05,0.075,"Jul","Returning_Visitor",FALSE,FALSE
0,0,26,0.008,0.008,"Jul","Returning_Visitor",FALSE,FALSE
2,0,10,0,0.007692308,"Sep","New_Visitor",TRUE,TRUE
0,0,5,0.12,0.14,"June","Returning_Visitor",TRUE,FALSE
2,0,3,0,0.05,"Oct","New_Visitor",FALSE,FALSE
0,0,9,0,0.005555556,"Jul","New_Visitor",FALSE,FALSE
7,0,39,0.004761905,0.020634921,"Nov","Returning_Visitor",FALSE,FALSE
1,6,25,0,0.009333333,"Jul","Returning_Visitor",TRUE,FALSE
0,0,15,0,0.04,"June","Returning_Visitor",FALSE,FALSE
4,2,16,0.019047619,0.018594104,"Oct","Returning_Visitor",TRUE,FALSE
0,0,43,0,0.029844961,"Jul","Returning_Visitor",FALSE,FALSE
2,0,2,0.05,0.1,"Sep","Returning_Visitor",FALSE,FALSE
5,2,84,0.016666667,0.028709742,"June","Returning_Visitor",FALSE,FALSE
1,0,4,0,0.05,"June","Returning_Visitor",TRUE,FALSE
1,0,23,0,0.009090909,"Sep","New_Visitor",FALSE,FALSE
1,0,13,0,0.014285714,"Jul","Returning_Visitor",TRUE,FALSE
8,1,20,0,0.009230769,"Nov","Returning_Visitor",FALSE,TRUE
9,1,30,0.037373737,0.063636364,"Oct","Returning_Visitor",TRUE,FALSE
5,1,38,0.013333333,0.040833333,"Aug","Returning_Visitor",FALSE,FALSE
4,0,44,0,0.014444444,"Oct","Returning_Visitor",FALSE,TRUE
9,0,56,0.002539683,0.011752445,"Oct","Returning_Visitor",TRUE,FALSE
0,2,121,0.025170765,0.042322417,"Jul","Returning_Visitor",FALSE,FALSE
2,0,30,0,0.02,"Aug","Returning_Visitor",FALSE,FALSE
0,0,62,0.04781874,0.061364567,"Jul","Returning_Visitor",TRUE,FALSE
1,0,12,0,0.015384615,"Aug","New_Visitor",FALSE,FALSE
8,0,9,0.016666667,0.05,"Nov","Returning_Visitor",FALSE,FALSE
0,1,27,0.007692308,0.025641026,"Oct","Returning_Visitor",FALSE,FALSE
1,0,6,0,0.014285714,"Oct","New_Visitor",FALSE,FALSE
5,0,27,0.014814815,0.030123457,"Oct","Returning_Visitor",TRUE,FALSE
0,0,3,0,0.066666667,"June","Returning_Visitor",FALSE,FALSE
0,0,25,0.024,0.033142857,"June","Returning_Visitor",TRUE,FALSE
2,0,5,0,0.033333333,"Oct","Returning_Visitor",FALSE,TRUE
1,0,17,0,0.00625,"Oct","New_Visitor",FALSE,FALSE
0,0,39,0,0.020512821,"Nov","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"June","New_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Sep","Returning_Visitor",FALSE,FALSE
3,0,1,0,0.05,"Nov","New_Visitor",FALSE,FALSE
7,0,70,0,0.002666667,"Oct","New_Visitor",FALSE,FALSE
1,0,6,0,0.05,"Oct","Returning_Visitor",FALSE,FALSE
11,1,91,0,0.002380952,"Oct","New_Visitor",TRUE,FALSE
0,0,13,0,0.047619048,"Aug","Returning_Visitor",FALSE,TRUE
4,0,22,0,0.027179487,"Sep","Returning_Visitor",FALSE,TRUE
3,0,4,0,0.013333333,"Oct","New_Visitor",FALSE,FALSE
0,0,19,0.022222222,0.044444444,"Jul","Returning_Visitor",TRUE,FALSE
4,0,7,0,0.0375,"Aug","New_Visitor",FALSE,FALSE
0,0,36,0.006666667,0.011684359,"June","Returning_Visitor",FALSE,FALSE
1,0,103,0.015359477,0.037057104,"June","Returning_Visitor",TRUE,FALSE
0,0,103,0.015533981,0.043527508,"Sep","Returning_Visitor",FALSE,FALSE
0,0,62,0.003225806,0.023655914,"Nov","Returning_Visitor",FALSE,FALSE
0,0,74,0.002702703,0.00954955,"June","Returning_Visitor",FALSE,FALSE
0,0,27,0.027160494,0.090123457,"Oct","Returning_Visitor",FALSE,FALSE
2,0,18,0,0.005,"Nov","New_Visitor",FALSE,FALSE
0,0,50,0.025952381,0.041398682,"Oct","Returning_Visitor",FALSE,FALSE
3,0,25,0,0.001666667,"Aug","New_Visitor",FALSE,TRUE
4,2,11,0.013333333,0.04,"Jul","Returning_Visitor",TRUE,FALSE
5,0,11,0.033333333,0.058333333,"Nov","Returning_Visitor",FALSE,TRUE
2,3,4,0.057142857,0.057142857,"Jul","Returning_Visitor",TRUE,FALSE
10,0,17,0,0.004,"Sep","New_Visitor",FALSE,FALSE
0,0,26,0.074074074,0.088888889,"Jul","Returning_Visitor",FALSE,FALSE
4,0,2,0,0.04,"Oct","New_Visitor",FALSE,FALSE
5,1,107,0.007272727,0.021707552,"Oct","Returning_Visitor",FALSE,FALSE
1,0,32,0,0.021875,"Sep","Returning_Visitor",FALSE,TRUE
0,0,16,0.0125,0.01875,"Jul","Returning_Visitor",FALSE,FALSE
6,0,28,0.006060606,0.013333333,"Oct","Returning_Visitor",TRUE,FALSE
5,0,101,0.001960784,0.013366013,"Nov","Returning_Visitor",FALSE,TRUE
8,2,14,0.005263158,0.016140351,"Aug","Returning_Visitor",FALSE,FALSE
9,0,11,0.011111111,0.05,"Oct","Returning_Visitor",FALSE,FALSE
15,0,33,0.004347826,0.017574237,"Sep","Returning_Visitor",TRUE,FALSE
6,0,23,0,0.027586207,"Oct","Returning_Visitor",FALSE,FALSE
2,0,45,0.004444444,0.024107744,"Sep","Returning_Visitor",FALSE,FALSE
0,0,7,0,0.014285714,"Sep","Returning_Visitor",FALSE,TRUE
9,0,51,0.019496855,0.036855346,"Aug","Returning_Visitor",FALSE,FALSE
0,0,8,0,0.05,"June","Returning_Visitor",FALSE,FALSE
2,4,21,0.016666667,0.037179487,"Oct","Returning_Visitor",TRUE,FALSE
0,0,2,0,0.1,"Jul","Returning_Visitor",TRUE,FALSE
2,0,20,0,0.004393939,"Oct","Returning_Visitor",FALSE,FALSE
2,0,10,0,0.033333333,"Oct","New_Visitor",FALSE,FALSE
1,0,18,0.034126984,0.035714286,"Nov","Returning_Visitor",FALSE,FALSE
10,4,47,0.022807018,0.036908939,"Sep","Returning_Visitor",FALSE,FALSE
3,1,18,0,0.014267677,"Oct","Returning_Visitor",FALSE,TRUE
0,0,7,0.028571429,0.114285714,"Jul","Returning_Visitor",FALSE,FALSE
6,1,23,0,0.007142857,"Jul","New_Visitor",TRUE,FALSE
4,0,62,0,0.001041667,"Oct","New_Visitor",FALSE,FALSE
0,0,5,0,0.025,"Sep","Returning_Visitor",FALSE,FALSE
3,0,10,0,0,"Aug","Returning_Visitor",TRUE,FALSE
7,3,68,0.032236842,0.038623482,"Jul","Returning_Visitor",FALSE,FALSE
2,2,20,0,0.009375,"Sep","New_Visitor",FALSE,FALSE
1,0,24,0,0.032,"Nov","Returning_Visitor",FALSE,FALSE
2,1,28,0,0.016935484,"Oct","Returning_Visitor",FALSE,FALSE
2,0,142,0.009722222,0.021345899,"Jul","Returning_Visitor",FALSE,FALSE
4,0,4,0,0.028571429,"Jul","New_Visitor",FALSE,FALSE
12,0,13,0,0.007017544,"Oct","New_Visitor",TRUE,FALSE
1,0,45,0,0.013028631,"Sep","Returning_Visitor",FALSE,TRUE
0,0,43,0.020930233,0.051162791,"Jul","Returning_Visitor",FALSE,FALSE
0,0,10,0,0.06,"June","Returning_Visitor",FALSE,FALSE
0,0,21,0,0.019047619,"Nov","Returning_Visitor",FALSE,TRUE
3,0,63,0.00952381,0.017460317,"Jul","Returning_Visitor",FALSE,FALSE
1,0,81,0.032304527,0.054759418,"Jul","Returning_Visitor",FALSE,FALSE
0,0,15,0.025,0.066666667,"Sep","Returning_Visitor",FALSE,FALSE
4,2,13,0,0.023529412,"Nov","New_Visitor",FALSE,FALSE
0,0,31,0.019354839,0.038709677,"Jul","Returning_Visitor",FALSE,FALSE
1,0,21,0,0.004545455,"Oct","New_Visitor",FALSE,FALSE
0,0,30,0,0.003333333,"Oct","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Sep","New_Visitor",TRUE,FALSE
0,0,8,0,0.025,"Aug","Returning_Visitor",FALSE,FALSE
0,0,2,0,0.05,"Jul","Returning_Visitor",FALSE,FALSE
0,2,26,0.015384615,0.036666667,"Jul","Returning_Visitor",TRUE,TRUE
0,0,14,0.057142857,0.078571429,"June","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Aug","Returning_Visitor",FALSE,FALSE
0,0,0,0.18,0.181818182,"June","Returning_Visitor",FALSE,FALSE
0,0,22,0.001515152,0.042424242,"Jul","Returning_Visitor",FALSE,FALSE
2,1,53,0.034545455,0.054839161,"Aug","Returning_Visitor",FALSE,FALSE
0,1,10,0,0.016666667,"Jul","Returning_Visitor",FALSE,TRUE
0,0,31,0,0.002090109,"June","Returning_Visitor",FALSE,FALSE
9,0,29,0.005,0.011342593,"Jul","Returning_Visitor",TRUE,FALSE
9,1,22,0,0.034666667,"Aug","Returning_Visitor",TRUE,TRUE
1,1,130,0.012661499,0.025758194,"Sep","Returning_Visitor",FALSE,FALSE
2,0,9,0.018181818,0.027272727,"Jul","Returning_Visitor",TRUE,FALSE
10,1,19,0,0.018518519,"Sep","Returning_Visitor",TRUE,TRUE
2,0,15,0,0.00625,"June","New_Visitor",FALSE,FALSE
0,0,8,0,0.025,"Jul","Returning_Visitor",FALSE,FALSE
8,0,79,0.007228916,0.020883534,"Nov","Returning_Visitor",FALSE,FALSE
4,1,28,0,0.017241379,"Sep","Returning_Visitor",FALSE,FALSE
0,0,3,0,0,"Jul","Returning_Visitor",TRUE,FALSE
16,0,24,0,0.006451613,"Aug","Returning_Visitor",FALSE,FALSE
4,0,4,0,0.028571429,"Sep","New_Visitor",FALSE,TRUE
8,0,30,0,0.019047619,"Oct","Returning_Visitor",FALSE,FALSE
7,0,16,0.014473684,0.022222222,"Jul","Returning_Visitor",FALSE,FALSE
0,0,25,0.02,0.029333333,"Sep","Returning_Visitor",TRUE,FALSE
2,0,3,0.033333333,0.061111111,"Jul","Returning_Visitor",TRUE,TRUE
0,0,29,0,0,"Oct","Returning_Visitor",FALSE,TRUE
0,0,4,0,0.1,"Aug","Returning_Visitor",FALSE,FALSE
4,1,9,0,0.027272727,"Nov","Returning_Visitor",FALSE,FALSE
4,0,32,0,0.00625,"Jul","Returning_Visitor",FALSE,FALSE
2,0,22,0.027272727,0.063636364,"Aug","Returning_Visitor",TRUE,FALSE
4,0,8,0.109090909,0.127272727,"Jul","Returning_Visitor",FALSE,FALSE
6,3,28,0.007189542,0.034273974,"Nov","Returning_Visitor",FALSE,FALSE
7,0,43,0.004545455,0.019638695,"Oct","Returning_Visitor",FALSE,FALSE
11,0,141,0,0.004244028,"Nov","Returning_Visitor",FALSE,FALSE
0,0,32,0.031770833,0.072395833,"Oct","Returning_Visitor",FALSE,FALSE
1,2,27,0.021428571,0.036904762,"Nov","Returning_Visitor",FALSE,FALSE
6,0,17,0.031578947,0.035247209,"Oct","Returning_Visitor",FALSE,FALSE
5,1,40,0.015,0.019412202,"Oct","Returning_Visitor",FALSE,FALSE
0,2,41,0,0.021428571,"Oct","Returning_Visitor",FALSE,FALSE
1,0,16,0,0.021428571,"Sep","New_Visitor",FALSE,TRUE
3,2,93,0,0.026687598,"Sep","Returning_Visitor",FALSE,TRUE
3,0,2,0,0.04,"Oct","New_Visitor",TRUE,FALSE
4,0,21,0.016666667,0.058333333,"Jul","Returning_Visitor",TRUE,TRUE
0,3,52,0.050909091,0.073225108,"Sep","Returning_Visitor",TRUE,FALSE
0,0,35,0,0.002857143,"Sep","New_Visitor",FALSE,FALSE
0,0,24,0.013043478,0.024378882,"Sep","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Nov","Returning_Visitor",FALSE,FALSE
3,0,10,0,0.013095238,"Jul","Returning_Visitor",FALSE,TRUE
6,3,9,0.011764706,0.024705882,"Sep","Returning_Visitor",FALSE,FALSE
11,2,305,0.001607717,0.005625881,"Oct","Returning_Visitor",FALSE,FALSE
0,0,3,0.066666667,0.133333333,"June","Returning_Visitor",FALSE,FALSE
0,0,31,0.012903226,0.02078853,"June","Returning_Visitor",FALSE,FALSE
1,0,4,0,0.01,"Sep","New_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Jul","Returning_Visitor",FALSE,FALSE
3,1,19,0.040909091,0.056818182,"Aug","Returning_Visitor",FALSE,TRUE
0,0,20,0,0.007894737,"Oct","Returning_Visitor",TRUE,TRUE
0,0,12,0.016666667,0.041666667,"Aug","Returning_Visitor",FALSE,FALSE
2,0,15,0,0.007291667,"Nov","Returning_Visitor",TRUE,FALSE
4,0,7,0,0.015151515,"Sep","New_Visitor",FALSE,FALSE
1,0,37,0.003603604,0.010990991,"Jul","Returning_Visitor",FALSE,FALSE
0,0,60,0,0.017777778,"June","Returning_Visitor",FALSE,FALSE
2,0,20,0,0.00952381,"Sep","New_Visitor",TRUE,FALSE
0,0,2,0,0.1,"Jul","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Nov","Returning_Visitor",FALSE,FALSE
0,0,45,0.008888889,0.024444444,"June","Returning_Visitor",FALSE,FALSE
11,1,89,0.01827957,0.027002924,"Oct","Returning_Visitor",FALSE,FALSE
2,0,14,0.0125,0.004910714,"Nov","New_Visitor",FALSE,FALSE
0,1,28,0.006896552,0.032183908,"Jul","Returning_Visitor",FALSE,FALSE
7,0,24,0.013620072,0.045071685,"June","Returning_Visitor",FALSE,FALSE
0,0,16,0.0125,0.023958333,"Oct","Returning_Visitor",TRUE,FALSE
0,0,28,0.017857143,0.029829932,"Jul","Returning_Visitor",FALSE,FALSE
0,0,20,0.0125,0.04275,"June","Returning_Visitor",FALSE,FALSE
0,0,17,0.0125,0.025,"Oct","Returning_Visitor",FALSE,FALSE
1,1,78,0.0025,0.007916667,"June","Returning_Visitor",FALSE,FALSE
0,0,9,0,0.055555556,"June","Returning_Visitor",FALSE,FALSE
2,0,59,0,0.007471264,"Aug","Returning_Visitor",FALSE,FALSE
0,0,25,0,0.008333333,"Sep","Returning_Visitor",FALSE,FALSE
1,3,32,0.005405405,0.024324324,"Aug","Returning_Visitor",FALSE,TRUE
4,0,14,0,0.004444444,"Sep","New_Visitor",FALSE,TRUE
1,3,15,0,0.025,"Nov","Returning_Visitor",FALSE,FALSE
0,0,4,0,0.021428571,"Jul","Returning_Visitor",FALSE,FALSE
8,6,99,0.001869159,0.006805318,"Nov","Returning_Visitor",TRUE,FALSE
0,0,18,0.05,0.066666667,"Aug","Returning_Visitor",FALSE,FALSE
5,3,80,0.000169693,0.011635537,"Jul","Returning_Visitor",FALSE,FALSE
0,0,4,0.05,0.1,"June","Returning_Visitor",TRUE,FALSE
1,0,53,0.007272727,0.025454545,"Aug","Returning_Visitor",FALSE,TRUE
1,0,27,0,0.019393939,"Nov","Returning_Visitor",FALSE,FALSE
4,0,4,0,0.011111111,"Aug","New_Visitor",TRUE,FALSE
0,0,3,0.2,0.2,"Aug","Returning_Visitor",FALSE,FALSE
9,0,9,0,0.015384615,"Sep","Returning_Visitor",FALSE,FALSE
0,0,7,0.114285714,0.128571429,"Jul","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Nov","Returning_Visitor",FALSE,FALSE
1,0,18,0,0.003921569,"Oct","New_Visitor",FALSE,FALSE
0,0,22,0.00952381,0.025396825,"Nov","Returning_Visitor",TRUE,TRUE
6,0,46,0,0.019059741,"June","Returning_Visitor",FALSE,FALSE
5,1,199,0.028594771,0.058447712,"Aug","Returning_Visitor",FALSE,FALSE
0,2,18,0.01,0.025,"June","Returning_Visitor",TRUE,FALSE
8,0,149,0.01025641,0.027991453,"Sep","Returning_Visitor",FALSE,FALSE
0,0,4,0,0.025,"Aug","Returning_Visitor",FALSE,FALSE
4,3,56,0.016949153,0.043785311,"Nov","Returning_Visitor",FALSE,FALSE
0,0,5,0.146666667,0.15952381,"June","Returning_Visitor",FALSE,FALSE
2,0,22,0,0.008333333,"Nov","New_Visitor",FALSE,FALSE
2,0,6,0.028571429,0.038095238,"Sep","Returning_Visitor",FALSE,FALSE
3,0,11,0,0.004761905,"Sep","Returning_Visitor",FALSE,FALSE
12,1,22,0,0.003763441,"Sep","New_Visitor",FALSE,FALSE
3,1,38,0.007738095,0.012865853,"Sep","Returning_Visitor",TRUE,FALSE
14,2,46,0.01010929,0.0254213,"Sep","Returning_Visitor",TRUE,FALSE
5,0,15,0.008333333,0.039,"Nov","Returning_Visitor",FALSE,TRUE
1,0,6,0.085714286,0.10952381,"June","Returning_Visitor",FALSE,FALSE
0,0,4,0.04,0.1,"Oct","Returning_Visitor",TRUE,FALSE
1,3,14,0.011111111,0.022222222,"Jul","Returning_Visitor",TRUE,FALSE
0,0,4,0.133333333,0.140833333,"Aug","Returning_Visitor",FALSE,FALSE
4,2,50,0,0.003636364,"Oct","New_Visitor",TRUE,FALSE
10,0,20,0,0.009876543,"Sep","Returning_Visitor",FALSE,FALSE
3,0,29,0.006666667,0.02,"Sep","Returning_Visitor",FALSE,FALSE
1,0,17,0.047777778,0.051851852,"Jul","Returning_Visitor",FALSE,FALSE
2,3,1,0,0.033333333,"Jul","Returning_Visitor",FALSE,FALSE
5,0,12,0.004444444,0.006111111,"Aug","Returning_Visitor",FALSE,FALSE
2,0,87,0.004597701,0.01954023,"June","Returning_Visitor",FALSE,TRUE
1,0,43,0.00952381,0.020634921,"Sep","Returning_Visitor",FALSE,FALSE
12,4,439,0.003588626,0.012497612,"Sep","Returning_Visitor",FALSE,FALSE
15,0,223,0,0.003694084,"Oct","Returning_Visitor",TRUE,FALSE
6,2,45,0,0.004255319,"June","New_Visitor",FALSE,FALSE
2,2,10,0,0.015384615,"Sep","New_Visitor",TRUE,TRUE
0,0,19,0.038596491,0.082807018,"June","Returning_Visitor",FALSE,FALSE
3,0,9,0,0.016666667,"Nov","New_Visitor",FALSE,FALSE
4,0,74,0.0192,0.042311111,"Jul","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.133333333,"Aug","Returning_Visitor",FALSE,FALSE
0,0,2,0.18,0.171428571,"Sep","Returning_Visitor",FALSE,FALSE
0,0,15,0,0.007142857,"Sep","New_Visitor",FALSE,FALSE
9,1,67,0.022685185,0.029967788,"Oct","Returning_Visitor",FALSE,TRUE
0,0,24,0.0125,0.055555556,"Sep","Returning_Visitor",FALSE,FALSE
5,1,20,0.026634769,0.049669967,"Jul","Returning_Visitor",FALSE,FALSE
4,0,2,0,0.0375,"Sep","Returning_Visitor",FALSE,TRUE
0,0,6,0,0,"Aug","Returning_Visitor",FALSE,FALSE
0,0,81,0.015,0.027155449,"Oct","Returning_Visitor",FALSE,FALSE
0,0,16,0.05625,0.1,"June","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Sep","Returning_Visitor",TRUE,FALSE
5,1,63,0,0.009068627,"Aug","Returning_Visitor",FALSE,FALSE
